stop_name,stop_code,type,lat,long
Poh Cheong Concrete Products (49061),49061,Bus Stop,1.4260453,103.7490121
Poi Ching School (75329),75329,Bus Stop,1.3576653,103.9362676
Police Coast Guard (34009),34009,Bus Stop,1.444774,103.7075597
Police KINS Training Camp (12119),12119,Bus Stop,1.3193406,103.7720042
Police Pass Office (95131),95131,Bus Stop,1.3855674,103.9997483
Police Pass Office (95139),95139,Bus Stop,1.385335,103.9991951
Police Tactical Training Camp (45209),45209,Bus Stop,1.4099818,103.7665946
Porsche Centre Singapore (10211),10211,Bus Stop,1.2908101,103.8113484
Potong Pasir Community Club (61099),61099,Bus Stop,1.3323452,103.8670786
Potong Pasir Station Exit A (61069),61069,Bus Stop,1.3327521,103.8684383
Potong Pasir Station Exit B (60269),60269,Bus Stop,1.3312008,103.8692685
Potong Pasir Station Exit C (60261),60261,Bus Stop,1.3312646,103.8688745
Pratt & Whitney Canada (98219),98219,Bus Stop,1.380258,103.9733957
Precision Products (24219),24219,Bus Stop,1.3182245,103.6627217
Premier Milk Private Limited (21339),21339,Bus Stop,1.3304458,103.7083336
Prince George's Park Terminal,N/A,Bus Interchange,1.2918246,103.7804209
Princess Elizabeth Primary School (43341),43341,Bus Stop,1.3497099,103.7413924
Progen Building (46301),46301,Bus Stop,1.4426788,103.7828635
Progress Galvanizing (24601),24601,Bus Stop,1.3132852,103.654837
Progress Galvanizing (26019),26019,Bus Stop,1.3186328,103.6480426
Prologis (95171),95171,Bus Stop,1.3746363,104.0020543
Promenade Station Exit B (02169),02169,Bus Stop,1.2933384,103.8607085
Promenade Station/Pan Pacific (02089),02089,Bus Stop,1.2915269,103.8592061
Prudential Tower (03021),03021,Bus Stop,1.2825051,103.8499522
Punggol Bus Interchange,N/A,Bus Interchange,1.4040147,103.9026705
Punggol Bus Interchange (65009),65009,Bus Interchange,1.4036834,103.9021568
Punggol Coast Bus Interchange,N/A,Bus Interchange,1.4151917,103.9083363
Punggol Coast Interchange (69009),69009,Bus Interchange,1.4151288,103.9086223
Punggol Coast Station (65729),65729,Bus Stop,1.414675,103.911277
Punggol Community Club (64379),64379,Bus Stop,1.3746646,103.8926488
Punggol Cove Primary School (65671),65671,Bus Stop,1.4112471,103.898783
Punggol Park (64079),64079,Bus Stop,1.3749958,103.8977469
Punggol Secondary School (65381),65381,Bus Stop,1.4021363,103.9097855
Punggol Secondary/Blk 601B (65281),65281,Bus Stop,1.401923,103.907859
Punggol Station/Interchange (65259),65259,Bus Interchange,1.405304,103.9015108
Punggol Station/Waterway Point (65251),65251,Bus Interchange,1.4052075,103.9033023
Punggol View Primary School (65351),65351,Bus Stop,1.4059238,103.9048756
Pusara Aman Mosque (31051),31051,Bus Stop,1.3722107,103.6944186
Queen Street Terminal (01109),01109,Bus Interchange,1.3034506,103.8566097
Queens Condominium (11131),11131,Bus Stop,1.2928603,103.8070952
Queenstown Library (11481),11481,Bus Stop,1.2981234,103.8060078
Queenstown Polyclinic (11059),11059,Bus Stop,1.2987234,103.8007869
Queenstown Primary School (11499),11499,Bus Stop,1.2968557,103.8078743
Queenstown Station Exit A/D (11141),11141,Bus Stop,1.2946189,103.8057402
Queenstown Station Exit B/C (11149),11149,Bus Stop,1.2944482,103.8063998
Queensway Secondary School (11069),11069,Bus Stop,1.3025375,103.8015922
Queensway Secondary School (11469),11469,Bus Stop,1.3011157,103.8019332
RS Components (26331),26331,Bus Stop,1.308683,103.6321291
Raffles Country Club (25221),25221,Bus Stop,1.3351358,103.6510925
Raffles Hotel (02049),02049,Bus Stop,1.2945685,103.854012
Raffles Institute (53219),53219,Bus Stop,1.3460636,103.8465656
Raffles Institute (53301),53301,Bus Stop,1.348611,103.845924
Raffles Place Station Exit F (03031),03031,Bus Stop,1.2820939,103.8508796
Raffles Town Club (40231),40231,Bus Stop,1.322119,103.825681
Ranggung Station Exit A (67211),67211,Bus Stop,1.3838466,103.8977556
Ranggung Station Exit B (67219),67219,Bus Stop,1.3836844,103.8975133
Raya Garden (62039),62039,Bus Stop,1.3464916,103.8810728
Redhill Station (10209),10209,Bus Stop,1.2895019,103.8167949
Reebonz Building (75461),75461,Bus Stop,1.3659086,103.9336321
Regent Grove Condominium (45399),45399,Bus Stop,1.3998196,103.7500431
Regent Heights (43549),43549,Bus Stop,1.3528502,103.7552207
Regent Park (17059),17059,Bus Stop,1.3168098,103.7615166
Regent Villa (11329),11329,Bus Stop,1.322342,103.7910604
Regentville (64499),64499,Bus Stop,1.3748365,103.8782858
Ren Ci @ Bukit Batok Street 52 (43801),43801,Bus Stop,1.355216,103.7517342
Renjong Station Exit A (67299),67299,Bus Stop,1.3867906,103.8897661
Renjong Station Exit B (67291),67291,Bus Stop,1.3871461,103.8897594
Republic Polytechnic (46269),46269,Bus Stop,1.4422537,103.7857872
Resort World Sentosa (14519),14519,Bus Stop,1.2561714,103.8208643
Revival Centre Church (50111),50111,Bus Stop,1.3187566,103.846574
Richee Engineering (26171),26171,Bus Stop,1.320139,103.647133
Rindu Terrace (62151),62151,Bus Stop,1.3456902,103.8775423
Rio Vista (64329),64329,Bus Stop,1.3724834,103.9006146
Ripple Bay (78269),78269,Bus Stop,1.3786399,103.9609454
Ris Grandeur (77061),77061,Bus Stop,1.373701,103.9403494
River Place Condominium (06169),06169,Bus Stop,1.2893833,103.8400054
River Valley High School (21391),21391,Bus Stop,1.3449406,103.7086329
River Valley Residences (13069),13069,Bus Stop,1.2948567,103.8288667
River Valley Suites (13063),13063,Bus Stop,1.2954507,103.8295601
Riverfront Residences (64311),64311,Bus Stop,1.3701363,103.900257
Riverside Secondary School (46251),46251,Bus Stop,1.4407491,103.7890364
Rivervale Primary School (67231),67231,Bus Stop,1.3932664,103.9039489
Riviera Station Exit A (65239),65239,Bus Stop,1.3940537,103.916067
Riviera Station Exit B (65231),65231,Bus Stop,1.3941905,103.9156998
Rochor Station (07531),07531,Bus Stop,1.3038928,103.8522052
Rockwool (25341),25341,Bus Stop,1.3218881,103.6519876
Rolls Royce Private Limited (68101),68101,Bus Stop,1.4037031,103.8639593
Rosewood (46341),46341,Bus Stop,1.431716,103.7863076
Rotary Engineering (26091),26091,Bus Stop,1.3246272,103.6361699
Roxy Square (92119),92119,Bus Stop,1.304407,103.902783
Royal Plaza On Scotts (09212),09212,Bus Stop,1.3070212,103.8327117
Royal Thai Embassy (09179),09179,Bus Stop,1.305835,103.8304631
Rumbia Station Exit A (67229),67229,Bus Stop,1.3910985,103.9061155
Rumbia Station Exit B/Blk 153 (67221),67221,Bus Stop,1.3913409,103.9062552
S.A. Deaf (80149),80149,Bus Stop,1.3075552,103.8796767
SAF Ferry Terminal (95091),95091,Bus Stop,1.3872593,103.9996661
SAFTI Military Institute (23079),23079,Bus Stop,1.3301737,103.6818239
SATS Cargo Terminal (95049),95049,Bus Stop,1.3735071,103.9943983
SATS Catering (97179),97179,Bus Stop,1.3455471,103.9700106
SATS Maintenance Centre 2 (97189),97189,Bus Interchange,1.3467007,103.9713517
SBST Ang Mo Kio Depot (55239),55239,Bus Stop,1.3869294,103.8480552
SBST Bedok North Depot (84591),84591,Bus Stop,1.3377848,103.947016
SBST Bukit Batok Depot (43211),43211,Bus Stop,1.3408194,103.7551649
SBST Hougang Depot (62241),62241,Bus Stop,1.3450898,103.8912025
SBST Soon Lee Depot (22191),22191,Bus Stop,1.3313559,103.6983831
SCDF Nee Soon Camp (48091),48091,Bus Stop,1.4028138,103.8123364
SDE3 (16149),16149,Bus Stop,1.297769,103.769874
SIS Building (10281),10281,Bus Stop,1.2914949,103.8145271
SKK (S) Private Limited (23171),23171,Bus Stop,1.3278849,103.6911349
SLF Complex (51049),51049,Bus Stop,1.3337888,103.8379892
SMC Manufacturing (25109),25109,Bus Stop,1.3346034,103.6472732
SMRT,N/A,Bus Interchange,1.387874,103.846096
SMRT Buses Ang Mo Kio Depot (55229),55229,Bus Stop,1.3884627,103.8459071
SMRT Ulu Pandan Depot (28109),28109,Bus Stop,1.3332345,103.7593951
SNL Logistics Private Limited (24301),24301,Bus Stop,1.3125569,103.665892
SPC Service Station (21121),21121,Bus Stop,1.3147303,103.716843
ST Aerospace (68149),68149,Bus Stop,1.4189131,103.8627971
Safra Mount Faber (14281),14281,Bus Stop,1.2770537,103.8180315
Saint Andrew's Village (60081),60081,Bus Interchange,1.3293017,103.8663442
Saint Anne's Church (65059),65059,Bus Interchange,1.3930687,103.9013398
Saint Anthony's Cano School (84261),84261,Bus Interchange,1.3341421,103.9416746
Saint Anthony's Primary School (43659),43659,Bus Interchange,1.3637667,103.7493282
Saint Gabriel's Primary School (66029),66029,Bus Interchange,1.3501632,103.8614402
Saint Gabriel's Secondary School (62161),62161,Bus Interchange,1.3474846,103.8760514
Saint George Chapel (99039),99039,Bus Interchange,1.3876589,103.9820264
Saint Hilda's Secondary School (76129),76129,Bus Interchange,1.3499076,103.9379267
Saint John Headquarters (01419),01419,Bus Interchange,1.3019637,103.8632652
Saint Joseph Institute Junior (50119),50119,Bus Interchange,1.318282,103.8457961
Saint Joseph's Church (01013),01013,Bus Interchange,1.2977082,103.8532023
Saint Joseph's Home (21381),21381,Bus Interchange,1.3504602,103.7098239
Saint Joseph's Institute (40249),40249,Bus Interchange,1.3249247,103.82735
Saint Margaret's Secondary School (41101),41101,Bus Interchange,1.3190814,103.80922
Saint Michael's Place (60161) (60161),60161,Bus Interchange,1.3245917,103.8654592
Saint Michael's Terminal,N/A,Bus Interchange,1.3259983,103.8555169
Saint Michael's Terminal (52499),52499,Bus Interchange,1.3260959,103.855457
Saint Nicholas Girls' (56241),56241,Bus Interchange,1.3719202,103.8332532
Saint Patrick's Green (92149),92149,Bus Interchange,1.3091649,103.913622
Saint Patrick's School (92159),92159,Bus Interchange,1.3097697,103.9165785
Saint Patrick's Secondary School (92081),92081,Bus Interchange,1.3074896,103.9175709
Saint Teresa's Church (14229),14229,Bus Interchange,1.2737067,103.828575
Saint Theresa's Convent (14031),14031,Bus Interchange,1.2761903,103.8229996
Saint Theresa's Home (53011),53011,Bus Interchange,1.3455053,103.8382252
Saint Thomas Walk (13081),13081,Bus Interchange,1.2959198,103.836239
Samudera Station Exit A (65629),65629,Bus Stop,1.4164659,103.9024412
Samudera Station Exit B (65621),65621,Bus Stop,1.4160932,103.9025562
Sanmina-SCI (29019),29019,Bus Stop,1.3080777,103.7337357
Sant Ritz (60209),60209,Bus Stop,1.3296513,103.8689154
Schenker (64161),64161,Bus Stop,1.3710591,103.9110688
"School Of Art, Design and Media (27061)",27061,Bus Stop,1.3498804,103.6838524
School Of CEE (27221),27221,Bus Stop,1.346152,103.678494
School Of Science & Tech (19049),19049,Bus Stop,1.3125333,103.7740179
School of PMS (27241),27241,Bus Stop,1.3401156,103.6817656
School of the Arts (08079),08079,Bus Stop,1.2990858,103.8490353
Sci Park 2/The Galen (15111),15111,Bus Stop,1.2867595,103.7848201
Sci Park 2/The Gemini (15121),15121,Bus Stop,1.2889651,103.7836806
Science Park (18131),18131,Bus Stop,1.2894496,103.7918421
Seagate (46741),46741,Bus Stop,1.4464261,103.8070142
Seagate (47629),47629,Bus Stop,1.446678,103.80986
Seamap (97181),97181,Bus Stop,1.3478494,103.97215
Seaside Residences (93149),93149,Bus Stop,1.3073349,103.9279549
Seasons Park (55029),55029,Bus Stop,1.3857151,103.8393216
Secura Singapore (22179),22179,Bus Stop,1.3301285,103.6967059
See Hup Seng (26369),26369,Bus Stop,1.2983434,103.6230277
Selarang Park Drug Rehabilitation (97081),97081,Bus Stop,1.3713522,103.9797989
Selegie Centre (07021),07021,Bus Stop,1.3036216,103.8500105
Seletar Airport (68239),68239,Bus Stop,1.4139582,103.8729871
Seletar Hills Estate (67059),67059,Bus Stop,1.3872612,103.8724764
Sembawang Camp (58141),58141,Bus Stop,1.4633715,103.8165232
Sembawang Corporation Industries (58171),58171,Bus Stop,1.4588731,103.8238255
Sembawang Drug Rehabilitationb Centre (58181),58181,Bus Stop,1.4596363,103.8262657
Sembawang Interchange (58009),58009,Bus Interchange,1.4474818,103.8194139
Sembawang Interchange/Opposite Blk 315 (58241),58241,Bus Interchange,1.4472398,103.8201478
Sembawang Park (58091),58091,Bus Stop,1.4620777,103.8378981
Sembawang Secondary School (58281),58281,Bus Stop,1.4450606,103.8162392
Sembawang Station (58211),58211,Bus Stop,1.4492656,103.8197637
Seng Heng Engineering (24571),24571,Bus Stop,1.3236781,103.6690664
Sengkang Bus Interchange,N/A,Bus Interchange,1.391697,103.896068
Sengkang General Hospital (67419),67419,Bus Stop,1.3944463,103.8938455
Sengkang Interchange (67009),67009,Bus Interchange,1.3915168,103.8961049
Sengkang Station (67409),67409,Bus Stop,1.3929399,103.8953082
Sengkang Station Exit C (67689),67689,Bus Stop,1.3907486,103.8951503
Senja FC (44811),44811,Bus Stop,1.3867987,103.7612983
Senkee Logistics Hub (29149),29149,Bus Stop,1.3018004,103.7486048
Serangoon Bus Interchange,N/A,Bus Interchange,1.3505993,103.871819
Serangoon Garden Circus (66271),66271,Bus Stop,1.3639626,103.8657938
Serangoon Gardens Country Club (66261),66261,Bus Stop,1.3656001,103.8663337
Serangoon Interchange (66009),66009,Bus Interchange,1.3508415,103.8714905
Serangoon Secondary School (64069),64069,Bus Stop,1.3752605,103.901298
Serangoon Sports Complex (63369),63369,Bus Stop,1.3566973,103.8741556
Serangoon Stadium (63149),63149,Bus Stop,1.3550013,103.874507
Serangoon Station Exit A/Blk 413 (62139),62139,Bus Stop,1.3491106,103.8734233
Serangoon Station Exit C/Blk 201 (66359),66359,Bus Stop,1.350854,103.8732734
Serangoon Station Exit D/Blk 416 (62189),62189,Bus Stop,1.3500801,103.8743246
Serangoon Station Exit E (66351),66351,Bus Stop,1.3504659,103.8732086
Serangoon Station Exit F (66389),66389,Bus Stop,1.3511385,103.8708209
Serangoon Station Exit H (62131),62131,Bus Stop,1.3492164,103.873
Serangoon Swimming Complex (63161),63161,Bus Stop,1.3571429,103.8753056
Serenity Park (55109),55109,Bus Stop,1.3904729,103.8599561
Seventh-Day Advent Church (28441),28441,Bus Stop,1.3357434,103.7387986
Sew-Eurodrive (25179),25179,Bus Stop,1.3252515,103.6571374
Shaw Plaza (50201),50201,Bus Stop,1.3248796,103.8509341
Shaw Towers (01629),01629,Bus Stop,1.2970607,103.8568861
Shenton Way Station Exit 3 (03549),03549,Bus Stop,1.2776961,103.8504478
Shenton Way Terminal,N/A,Bus Interchange,1.2744071,103.8476163
Shenton Way Terminal (03239),03239,Bus Interchange,1.2742403,103.847464
Shriro House (10401),10401,Bus Stop,1.2881467,103.8117398
Shun Li Industrial Park (72149),72149,Bus Stop,1.3383467,103.9117053
Shunfu Estate (53029),53029,Bus Stop,1.3495518,103.8370761
Shunfu Mart (53291),53291,Bus Stop,1.3521487,103.8371994
Si Ling Secondary School (46169),46169,Bus Stop,1.4453339,103.775269
Siem Seng Hing (25811),25811,Bus Stop,1.3319211,103.6428094
Siglap Community Club/Opposite Blk 71 (84079),84079,Bus Stop,1.3209341,103.9432592
Siglap South Community Club (93099),93099,Bus Stop,1.3138696,103.9317822
Siglap Station/Laguna Park (93039),93039,Bus Stop,1.3095847,103.9295415
Siglap Station/Opposite Victoria School (93031),93031,Bus Stop,1.3096295,103.9287928
Signature Park Condominium (42171),42171,Bus Stop,1.3425116,103.7702879
Sim Headquarters (12091),12091,Bus Stop,1.3285734,103.7768299
Sim Hup Co (49049),49049,Bus Stop,1.420054,103.7507481
Sime Darby (21251),21251,Bus Stop,1.3362465,103.710209
Simei Green Condominium (96201),96201,Bus Stop,1.3406712,103.9591569
Simei Green Condominium (96299),96299,Bus Stop,1.3414276,103.9574518
Simei Station (96169),96169,Bus Stop,1.342259,103.9534157
Simei Station/Blk 247 (96149),96149,Bus Stop,1.3444017,103.9531581
Sims Place Terminal (80289),80289,Bus Interchange,1.3160751,103.8793307
Sims Urban Oasis (81091),81091,Bus Stop,1.3199766,103.8816538
Sims Ville (81051),81051,Bus Stop,1.316588,103.890315
Sin Ming Autocity (53519),53519,Bus Stop,1.359619,103.837843
Sin Ming Plaza (53179),53179,Bus Stop,1.353012,103.835773
Sin Soon Huat (21159),21159,Bus Stop,1.3187074,103.7204262
Sing Huat Hardware (24269),24269,Bus Stop,1.318003,103.67664
Sing Industrial Complex (54641),54641,Bus Stop,1.375724,103.864655
Sing-China Building (68061),68061,Bus Stop,1.4070999,103.8720981
Singapore Aviation Academy (99189),99189,Bus Stop,1.3883639,103.9896612
Singapore Bible Coll (41121),41121,Bus Stop,1.3255146,103.8135176
Singapore Discovery Centre (23089),23089,Bus Stop,1.3304366,103.678649
Singapore Epson Industrial (25479),25479,Bus Stop,1.3355522,103.6415469
Singapore Expo (96229),96229,Bus Stop,1.3312626,103.9580089
Singapore Food Industrial (20329),20329,Bus Stop,1.3150359,103.7510029
Singapore Food Industries Building (20131),20131,Bus Stop,1.3155537,103.7518839
Singapore Indian Association (50239),50239,Bus Stop,1.3182478,103.8551808
Singapore Khalsa Association (50249),50249,Bus Stop,1.3171911,103.8568983
Singapore Management University (04121),04121,Bus Stop,1.296126,103.8496233
Singapore Polo Club (51031),51031,Bus Stop,1.3316291,103.8385999
Singapore Polytechnic (19091),19091,Bus Stop,1.3073906,103.7820329
Singapore Post (18089),18089,Bus Stop,1.2947017,103.7876918
Singapore Post (22181),22181,Bus Stop,1.3330513,103.6963597
Singapore Power Training Institute (66089),66089,Bus Stop,1.3424336,103.869486
Singapore Rail Test Centre (25251),25251,Bus Stop,1.345284,103.640183
Singapore Science Centre (28251),28251,Bus Stop,1.3337962,103.7369652
Singapore Science Park II (16039),16039,Bus Stop,1.2880183,103.7787096
Singapore Sports School (58449),58449,Bus Stop,1.427092,103.7890672
Singapore Swim Club (90059),90059,Bus Stop,1.297673,103.880126
Singapore Takada Industrial (24359),24359,Bus Stop,1.2978226,103.668857
Singapore Trspt Private Limited (23199),23199,Bus Stop,1.3195076,103.683102
Singapore University of Technology and Design (96449),96449,Bus Stop,1.3398374,103.9638785
Singapore Zoo (48131),48131,Bus Stop,1.4047316,103.7901313
Sit Ley Timber (49029),49029,Bus Stop,1.4135269,103.7519188
Sixth Avenue Centre (42011),42011,Bus Stop,1.3316008,103.7950885
Sixth Avenue Station (41081),41081,Bus Stop,1.3308546,103.7973004
Sixth Avenue Ville (42129),42129,Bus Stop,1.330147,103.7951726
Smarty (26141),26141,Bus Stop,1.3267194,103.6402581
Sol Acres Condo (44129),44129,Bus Stop,1.3774102,103.7508732
Somerset Station (08121),08121,Bus Stop,1.300226,103.8388973
Sommerville Park (11229),11229,Bus Stop,1.3105751,103.8051949
Soon Heng Glass (25189),25189,Bus Stop,1.3238164,103.6586502
Soon Lee Bus Park (22609),22609,Bus Interchange,1.3304814,103.6983043
Southaven II (42119),42119,Bus Stop,1.3463674,103.7724065
Southbank (01341),01341,Bus Stop,1.306524,103.864536
Sp Sma (19021),19021,Bus Stop,1.3094967,103.7813652
Spanish Village (11109),11109,Bus Stop,1.3155204,103.8057343
Spiritual Grace Presbyterian Church (57039),57039,Bus Stop,1.4060996,103.8200079
Springdale Condominium (43019),43019,Bus Stop,1.3482325,103.7710517
Springfield Secondary School (75039),75039,Bus Stop,1.3506955,103.9295949
Springleaf Nature Park (57019),57019,Bus Stop,1.4008688,103.8173614
Springleaf Station Exit 2 (56099),56099,Bus Stop,1.3973121,103.818492
Springleaf Station Exit 3 (56091),56091,Bus Stop,1.3972809,103.8181835
